Id;habit_tipo;habit_zona_tipo;lote_testada;lote_area;rua_acesso_tipo;acesso_jardim_tipo;lote_formato;lote_topografia;servicos_publicos;lote_configuracao;lote_declive;bairro;habitacao_tipo;habitacao_estilo;acabamento_nivel;condicao_geral;construcao_ano;reforma_estrutural_ano;telhado_ipo;telhado_material;exterior_revestimento;exterior_revestimento_2;alvenaria_cobertura;alvenaria_area;exterior_mat_qualidade;exterior_condicao;tipo_fundacao;porao_altura_qualidade;porao_estado_geral;parede_jardim_estado;porao_espaco_qualidade;area_construida;area_finulllizada_qualidade;metros_acabados_2;area_inacabada_porao;porao_area_total;aquecimento_tipo;aquecimento_qualidade;ar_condicionado_central;sistema_eletrico;area_andar_1;area_andar_2;area_quadrada_baixa_qualidade;area_habitavel;quantidade_banheiro_porao;quantidade_lavabo_porao;quantidade_banheiros_completos;quantidade_lavabos;quantidade_quartos;quantidade_cozinha;cozinha_qualidade;quartos_quantidade;Functional;lareira_quantidade;lareira_qualidade;condicao_1;condicao_2;garagem_tipo;garagem_ano_construcao;garagem_acabamento;garagem_carros;garagem_area;garagem_qualidade;garagem_condicao;rua_Parcialavimento;deck_area;varanda_aberta_area;varanda_fechada_area;varanda_inverno_area;varanda_verao_area;piscina_area;piscina_qualidade;cerca;recursos_extras;recursos_extras_valor;venda_mes;venda_ano;venda_tipo;venda_condicao;venda_preco
1087;160;Residencial Média Densidade;NA;1974;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Ipanema;TwnhsE;2Story;4;5;1973;1973;Empenado;Telha Padrão;Placa de cimento;Placa de Cimento;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;334;inacabado;0;212;546;Gás;Médio;sim;SBrkr;546;546;0;1092;0;0;1;1;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1973;Acabamento Bruto;1;286;Média;Média;Parcialavimentado;120;96;0;0;0;0;null;null;null;0;5;2010;Termo de Garantia - 15% de entradavencional;Normal;83500
1088;60;Residencial Vila Flutuante;85;10574;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Iriri;1Fam;2Story;8;5;2005;2006;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Mínimo;Inacabado;0;inacabado;0;1082;1082;Gás;Excelente;sim;SBrkr;1082;871;0;1953;0;0;2;1;3;1;Bom;9;Typ;1;Bom;Normal;Normal;Anexo à casa;2005;Acabamento Bruto;3;1043;Média;Média;Parcialavimentado;160;50;0;0;0;0;null;null;null;0;5;2009;Termo de Garantia - 15% de entradavencional;Normal;252000
1089;160;Residencial Média Densidade;24;2522;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;Twnhs;2Story;7;5;2004;2004;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;50;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;970;970;Gás;Excelente;sim;SBrkr;970;739;0;1709;0;0;2;0;3;1;Bom;7;Maj1;0;null;Normal;Normal;Separado da casa;2004;Inacabado;2;380;Média;Média;Parcialavimentado;0;40;0;0;0;0;null;null;null;0;4;2006;Termo de Garantia - 15% de entradavencional;Normal;137500
1090;120;Residencial Vila Flutuante;37;3316;Pavimentado;Pavimentado;Ligeiramente irregular;Plano;Todos;Interno;Suave;Iriri;TwnhsE;1Story;8;5;2005;2005;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;1039;inacabado;0;208;1247;Gás;Excelente;sim;SBrkr;1247;0;0;1247;1;0;1;1;1;1;Bom;4;Typ;1;Bom;Normal;Normal;Anexo à casa;2005;Acabado;2;550;Média;Média;Parcialavimentado;0;84;0;0;0;0;null;null;null;0;4;2006;Termo de Garantia - 15% de entradavencional;Normal;197000
1091;90;Residencial Baixa Densidade;60;8544;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Arpuador;Duplex;1Story;3;4;1950;1950;Empenado;Telha Padrão;Cara de tijolo;Brick Face;Nenhum;0;Mediano;Médio;Laje;null;null;null;null;0;null;0;0;0;Parede aquecida;Razoável;não;FuseA;1040;0;0;1040;0;0;2;0;2;2;Média;6;Typ;0;null;Normal;Normal;Separado da casa;1987;Inacabado;2;400;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;6;2009;Termo de Garantia - 15% de entradavencional;Normal;92900
1092;160;Residencial Vila Flutuante;24;2160;Pavimentado;Pavimentado;Regular;Plano;Todos;Interno;Suave;Iriri;Twnhs;2Story;7;5;1999;2000;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;212;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Alojamento abaixo da média;510;inacabado;0;90;600;Gás;Excelente;sim;SBrkr;624;628;0;1252;1;0;2;1;2;1;Bom;4;Typ;0;null;Normal;Normal;Separado da casa;1999;Inacabado;2;462;Média;Média;Parcialavimentado;0;48;0;0;0;0;null;null;null;0;3;2008;Termo de Garantia - 15% de entradavencional;Normal;160000
1093;50;Residencial Baixa Densidade;60;8400;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Suave;Inema;1Fam;1.5Fin;6;5;1925;1950;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;423;inacabado;0;758;1181;Gás;Razoável;sim;SBrkr;1390;304;0;1694;0;0;2;0;4;1;Média;7;Typ;1;Bom;Normal;Normal;Separado da casa;1925;Inacabado;2;576;Média;Média;Parcialavimentado;342;0;128;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;136500
1094;20;Residencial Baixa Densidade;71;9230;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Arpuador;1Fam;1Story;5;8;1965;1998;Telha de Barro;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;166;Mediano;Médio;Bloco de concreto;Médio;Média;Mínimo;Boa para morar;661;inacabado;0;203;864;Gás;Bom;sim;SBrkr;1200;0;0;1200;1;0;1;1;1;1;Bom;6;Typ;0;null;Rua lateral;Normal;Separado da casa;1977;Inacabado;2;884;Média;Média;Parcialavimentado;0;64;0;0;0;0;null;Baixa privacidade;null;0;10;2006;Termo de Garantia - 15% de entradavencional;Normal;146000
1095;20;Residencial Baixa Densidade;74;5868;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;7;1956;2000;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;248;Sala de recreação média;240;448;936;Gás;Excelente;sim;SBrkr;936;0;0;936;1;0;1;0;2;1;Média;4;Typ;0;null;Normal;Normal;Anexo à casa;1956;Acabado;1;308;Média;Média;Parcialavimentado;0;0;80;0;160;0;null;null;null;0;5;2010;Termo de Garantia - 15% de entradavencional;Normal;129000
1096;20;Residencial Baixa Densidade;78;9317;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Tijuca;1Fam;1Story;6;5;2006;2006;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;24;inacabado;0;1290;1314;Gás;Bom;sim;SBrkr;1314;0;0;1314;0;0;2;0;3;1;Bom;6;Typ;1;Bom;Normal;Normal;Anexo à casa;2006;Acabamento Bruto;2;440;Média;Média;Parcialavimentado;0;22;0;0;0;0;null;null;null;0;3;2007;Termo de Garantia - 15% de entradavencional;Normal;176432
1097;70;Residencial Média Densidade;60;6882;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Itaipava;1Fam;2Story;6;7;1914;2006;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;684;684;Gás;Médio;sim;SBrkr;773;582;0;1355;0;0;1;1;3;1;Bom;7;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;136;0;115;0;0;0;null;null;null;0;3;2007;Termo de Garantia - 15% de entradavencional;Normal;127000
1097;70;Residencial Média Densidade;60;6882;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Itaipava;1Fam;2Story;6;7;1914;2006;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;684;684;Gás;Médio;sim;SBrkr;773;582;0;1355;0;0;1;1;3;1;Bom;7;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;136;0;115;0;0;0;null;null;null;0;3;2007;Termo de Garantia - 15% de entradavencional;Normal;127000
1098;120;Residencial Baixa Densidade;NA;3696;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Marata;TwnhsE;1Story;8;5;1986;1986;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Bom;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1074;1074;Gás;Excelente;sim;SBrkr;1088;0;0;1088;0;0;1;1;2;1;Bom;5;Typ;0;null;Normal;Normal;Anexo à casa;1987;Acabamento Bruto;2;461;Média;Média;Parcialavimentado;0;74;137;0;0;0;null;null;null;0;10;2007;Termo de Garantia - 15% de entradavencional;Normal;170000
1099;50;Residencial Média Densidade;50;6000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Leblon;1Fam;1.5Fin;4;6;1936;1950;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;672;inacabado;0;0;672;Gás;Médio;sim;SBrkr;757;567;0;1324;0;0;1;0;3;1;Média;6;Typ;0;null;Normal;Normal;Separado da casa;1936;Inacabado;1;240;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2009;Termo de Garantia - 15% de entradavencional;Normal;128000
1100;20;Residencial Baixa Densidade;82;11880;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Carangola;1Fam;1Story;7;5;1978;1978;Empenado;Telha Padrão;Madeira compensada;Contraplacado;Pedra Lasca;206;Mediano;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Alojamento mediano;704;inacabado;0;567;1271;Gás;Médio;sim;SBrkr;1601;0;0;1601;0;0;2;0;3;1;Média;7;Typ;1;Média;RRAn;Normal;Anexo à casa;1978;Acabamento Bruto;2;478;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;4;2009;Escritura/Espólio do Oficial de Justiça;Anormal;157000
1101;30;Residencial Baixa Densidade;60;8400;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Suave;Inema;1Fam;1Story;2;5;1920;1950;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Razoável;Sem Exposiçao;Sala de Sala de recreação médiareação média;290;inacabado;0;0;290;Gás;Médio;não;FuseF;438;0;0;438;0;0;1;0;1;1;Razoável;3;Typ;0;null;Normal;Normal;Separado da casa;1930;Inacabado;1;246;Média;Média;Cascalho;0;0;0;0;0;0;null;null;null;0;1;2009;Termo de Garantia - 15% de entradavencional;Normal;60000
1101;30;Residencial Baixa Densidade;60;8400;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Suave;Inema;1Fam;1Story;2;5;1920;1950;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Razoável;Sem Exposiçao;Sala de Sala de recreação médiareação média;290;inacabado;0;0;290;Gás;Médio;não;FuseF;438;0;0;438;0;0;1;0;1;1;Razoável;3;Typ;0;null;Normal;Normal;Separado da casa;1930;Inacabado;1;246;Média;Média;Cascalho;0;0;0;0;0;0;null;null;null;0;1;2009;Termo de Garantia - 15% de entradavencional;Normal;60000
1102;20;Residencial Baixa Densidade;61;9758;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;5;1971;1971;Empenado;Telha Padrão;Placa dura;Revestimento de Metal;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;412;Baixa qualidade;287;251;950;Gás;Médio;sim;SBrkr;950;0;0;950;0;0;1;0;3;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;1981;Inacabado;1;280;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;119500
1103;20;Residencial Baixa Densidade;70;7000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;7;1960;2002;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Pedra Lasca;45;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;588;inacabado;0;422;1010;Gás;Excelente;sim;SBrkr;1134;0;0;1134;0;0;1;0;2;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1960;Acabamento Bruto;1;254;Média;Média;Parcialavimentado;0;16;0;0;0;0;null;Pouca privacidade;null;0;4;2007;Termo de Garantia - 15% de entradavencional;Família;135000
1103;20;Residencial Baixa Densidade;70;7000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;7;1960;2002;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Pedra Lasca;45;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;588;inacabado;0;422;1010;Gás;Excelente;sim;SBrkr;1134;0;0;1134;0;0;1;0;2;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1960;Acabamento Bruto;1;254;Média;Média;Parcialavimentado;0;16;0;0;0;0;null;Pouca privacidade;null;0;4;2007;Termo de Garantia - 15% de entradavencional;Família;135000
1104;20;Residencial Baixa Densidade;79;8910;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Arpuador;1Fam;1Story;6;6;1959;1959;Telha de Barro;Telha Padrão;Cara de tijolo;Brick Face;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Mínimo;Alojamento mediano;655;inacabado;0;0;655;Gás;Excelente;sim;SBrkr;1194;0;0;1194;0;1;1;0;3;1;Média;6;Typ;1;Razoável;Normal;Normal;Embutido;1954;Acabado;2;539;Média;Média;Parcialavimentado;0;0;192;0;0;0;null;null;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Normal;159500
1105;160;Residencial Média Densidade;24;2016;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Quissama;TwnhsE;2Story;5;5;1970;1970;Empenado;Telha Padrão;Placa dura;Placa Rígida;Pedra Lasca;304;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;630;630;Gás;Médio;sim;SBrkr;630;672;0;1302;0;0;2;1;3;1;Média;6;Typ;0;null;Normal;Normal;Separado da casa;1970;Inacabado;2;440;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;4;2007;Termo de Garantia - 15% de entradavencional;Normal;106000
1106;60;Residencial Baixa Densidade;98;12256;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Lapa;1Fam;2Story;8;5;1994;1995;Empenado;Telha Padrão;Placa dura;Placa Rígida;Pedra Lasca;362;Bom;Médio;Concreto armado;Excelente;Média;Médio;Boa para morar;1032;inacabado;0;431;1463;Gás;Excelente;sim;SBrkr;1500;1122;0;2622;1;0;2;1;3;1;Bom;9;Typ;2;Média;Normal;Normal;Anexo à casa;1994;Acabamento Bruto;2;712;Média;Média;Parcialavimentado;186;32;0;0;0;0;null;null;null;0;4;2010;Termo de Garantia - 15% de entradavencional;Normal;325000
1107;20;Residencial Baixa Densidade;114;10357;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Mirasol;1Fam;1Story;7;5;1990;1991;Telha de Barro;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Mínimo;Boa para morar;738;inacabado;0;172;910;Gás;Bom;sim;SBrkr;1442;0;0;1442;1;0;2;0;3;1;Bom;6;Typ;1;Média;Rua lateral;Normal;Anexo à casa;1990;Acabado;2;719;Média;Média;Parcialavimentado;0;244;0;0;0;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;179900
1108;60;Residencial Baixa Densidade;168;23257;Pavimentado;NA;Irregular;Encosta;Todos;Fim de rua;Suave;Morin;1Fam;2Story;7;5;2006;2006;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Excelente;Bom;Sem Exposiçao;Inacabado;0;inacabado;0;868;868;Gás;Excelente;sim;SBrkr;887;1134;0;2021;0;0;2;1;3;1;Bom;9;Typ;1;Bom;Normal;Normal;Embutido;2006;Acabamento Bruto;2;422;Média;Média;Parcialavimentado;0;100;0;0;0;0;null;null;null;0;9;2006;Casa nova;Parcial;274725
1109;60;Residencial Baixa Densidade;NA;8063;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Morin;1Fam;2Story;6;5;2000;2000;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;924;924;Gás;Excelente;sim;SBrkr;948;742;0;1690;0;0;2;1;3;1;Média;7;Typ;1;Média;Normal;Normal;Anexo à casa;2000;Acabamento Bruto;2;463;Média;Média;Parcialavimentado;100;48;0;0;0;0;null;null;null;0;11;2007;Termo de Garantia - 15% de entradavencional;Anormal;181000
1110;20;Residencial Baixa Densidade;107;11362;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Capivari;1Fam;1Story;8;5;2004;2005;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra;42;Bom;Médio;Concreto armado;Excelente;Média;Mínimo;Boa para morar;1039;inacabado;0;797;1836;Gás;Excelente;sim;SBrkr;1836;0;0;1836;1;0;2;0;3;1;Bom;7;Typ;1;Bom;Normal;Normal;Anexo à casa;2004;Acabado;3;862;Média;Média;Parcialavimentado;125;185;0;0;0;0;null;null;null;0;3;2009;Termo de Garantia - 15% de entradavencional;Normal;280000
1111;60;Residencial Baixa Densidade;NA;8000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Morin;1Fam;2Story;6;5;1995;1996;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;219;inacabado;0;554;773;Gás;Bom;sim;SBrkr;773;885;0;1658;1;0;2;1;3;1;Média;8;Typ;1;Média;Normal;Normal;Anexo à casa;1995;Acabado;2;431;Média;Média;Parcialavimentado;224;84;0;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;188000
1112;60;Residencial Baixa Densidade;80;10480;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Carangola;1Fam;2Story;7;6;1976;1976;Telha de Barro;Telha Padrão;Madeira compensada;Contraplacado;Pedra Lasca;660;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;403;inacabado;0;400;803;Gás;Médio;sim;SBrkr;1098;866;0;1964;0;0;2;1;4;1;Média;8;Typ;1;Bom;Normal;Normal;Anexo à casa;1976;Acabamento Bruto;2;483;Média;Média;Parcialavimentado;0;69;0;0;0;0;null;null;null;0;9;2008;Termo de Garantia - 15% de entradavencional;Normal;205000
1113;20;Residencial Baixa Densidade;73;7100;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Arpuador;1Fam;1Story;5;7;1957;1957;Empenado;Telha Padrão;Telhas de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Boa para morar;708;inacabado;0;108;816;Gás;Médio;sim;FuseA;816;0;0;816;1;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;1957;Inacabado;1;308;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Normal;129900
1113;20;Residencial Baixa Densidade;73;7100;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Arpuador;1Fam;1Story;5;7;1957;1957;Empenado;Telha Padrão;Telhas de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Boa para morar;708;inacabado;0;108;816;Gás;Médio;sim;FuseA;816;0;0;816;1;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;1957;Inacabado;1;308;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Normal;129900
1114;20;Residencial Baixa Densidade;66;8923;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;7;1953;2006;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;643;inacabado;0;365;1008;Gás;Bom;sim;SBrkr;1008;0;0;1008;1;0;1;0;2;1;Bom;6;Typ;0;null;Normal;Normal;Anexo à casa;1953;Inacabado;1;240;Média;Média;Parcialavimentado;0;18;0;0;0;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;134500
1114;20;Residencial Baixa Densidade;66;8923;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;7;1953;2006;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;643;inacabado;0;365;1008;Gás;Bom;sim;SBrkr;1008;0;0;1008;1;0;1;0;2;1;Bom;6;Typ;0;null;Normal;Normal;Anexo à casa;1953;Inacabado;1;240;Média;Média;Parcialavimentado;0;18;0;0;0;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;134500
1115;20;Residencial Baixa Densidade;90;5400;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;1Story;5;7;1954;2000;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;415;inacabado;0;418;833;Gás;Excelente;sim;SBrkr;833;0;0;833;0;0;1;0;2;1;Bom;4;Typ;0;null;Normal;Normal;Separado da casa;1955;Inacabado;1;326;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;Baixa privacidade;null;0;8;2006;Termo de Garantia - 15% de entradavencional;Normal;117000
1116;20;Residencial Baixa Densidade;93;12085;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Capivari;1Fam;1Story;8;5;2007;2007;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;328;Bom;Médio;Concreto armado;Excelente;Média;Sem Exposiçao;Boa para morar;1004;inacabado;0;730;1734;Gás;Excelente;sim;SBrkr;1734;0;0;1734;1;0;2;0;3;1;Excelente;7;Typ;1;Bom;Normal;Normal;Anexo à casa;2007;Acabamento Bruto;3;928;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;11;2007;Casa nova;Parcial;318000
1117;80;Residencial Baixa Densidade;NA;7750;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Morin;1Fam;SLvl;8;5;2002;2002;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;353;inacabado;0;55;408;Gás;Excelente;sim;SBrkr;779;640;0;1419;1;0;2;1;3;1;Bom;7;Typ;1;Média;Normal;Normal;Embutido;2002;Acabado;2;527;Média;Média;Parcialavimentado;120;0;0;0;0;0;null;null;null;0;3;2009;Termo de Garantia - 15% de entradavencional;Normal;184100
1118;20;Residencial Baixa Densidade;57;9764;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Duas Frentes;Suave;Maragogi;1Fam;1Story;5;7;1967;2003;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;702;inacabado;0;192;894;Gás;Excelente;sim;SBrkr;894;0;0;894;1;0;1;0;3;1;Bom;5;Typ;0;null;Rua lateral;Normal;Anexo à casa;1967;Acabamento Bruto;2;450;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;5;2008;Termo de Garantia - 15% de entradavencional;Normal;130000
1119;80;Residencial Baixa Densidade;85;13825;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maragogi;1Fam;SLvl;5;6;1958;1987;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;533;533;Gás;Médio;sim;SBrkr;1021;580;0;1601;0;1;1;0;3;1;Média;6;Min2;0;null;Normal;Normal;Embutido;1958;Acabamento Bruto;1;300;Média;Média;Parcialavimentado;280;34;0;0;0;0;null;null;null;0;12;2008;Termo de Garantia - 15% de entradavencional;Normal;140000
1120;20;Residencial Baixa Densidade;70;7560;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;5;1959;1959;Empenado;Telha Padrão;Cara de tijolo;Revestimento de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Baixa qualidade;369;inacabado;0;671;1040;Gás;Médio;sim;FuseA;1040;0;0;1040;0;0;1;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1959;Acabamento Bruto;1;286;Média;Média;Parcialavimentado;140;0;252;0;0;0;null;Boa de madeira;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Normal;133700
1120;20;Residencial Baixa Densidade;70;7560;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;5;5;1959;1959;Empenado;Telha Padrão;Cara de tijolo;Telhas de madeira;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Baixa qualidade;369;inacabado;0;671;1040;Gás;Médio;sim;FuseA;1040;0;0;1040;0;0;1;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1959;Acabamento Bruto;1;286;Média;Média;Parcialavimentado;140;0;252;0;0;0;null;Boa de madeira;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Normal;133700
