cep;idade;sexo;pagamento_tipo;produto_tipo
2123040;27;Feminino;Cartão de Crédito;Tratamento
21555560;21;Feminino;Cartão de Crédito;Corpo
74573010;27;Feminino;Débito;Cabelo
14096600;25;Feminino;Débito;Maquiagem
30575080;30;Feminino;Cartão de Crédito;Maquiagem
30190080;35;Feminino;Cartão de Crédito;Pele
78280000;26;Feminino;Cartão de Crédito;Maquiagem
78050070;26;Feminino;Cartão de Crédito;Maquiagem
23070190;28;Masculino;Cartão de Crédito;Corpo
92500000;34;Masculino;Cartão de Crédito;Pele
78550000;35;Feminino;Cartão de Crédito;Cabelo
70747060;29;Feminino;Cartão de Crédito;Pele
13610220;33;Feminino;Cartão de Crédito;Maquiagem
74305430;19;Feminino;Cartão de Crédito;Tratamento
89138000;21;Feminino;Cartão de Crédito;Corpo
6766010;34;Feminino;Cartão de Crédito;Tratamento
5715020;33;Feminino;Cartão de Crédito;Tratamento
60410400;32;Feminino;Cartão de Crédito;Tratamento
46100000;29;Feminino;Cartão de Crédito;Cabelo
48905670;32;Feminino;Cartão de Crédito;Tratamento
24315400;25;Feminino;Cartão de Crédito;Maquiagem
80320040;33;Feminino;Cartão de Crédito;Tratamento
3721010;35;Feminino;Cartão de Crédito;Maquiagem
5366000;22;Feminino;Cartão de Crédito;Maquiagem
3320000;21;Feminino;Boleto;Maquiagem
31260230;25;Feminino;Cartão de Crédito;Maquiagem
13478661;31;Feminino;Cartão de Crédito;Maquiagem
22620311;25;Feminino;Cartão de Crédito;Maquiagem
79032421;23;Feminino;Boleto;Tratamento
20521050;32;Feminino;Cartão de Crédito;Tratamento
5409000;26;Feminino;Cartão de Crédito;Maquiagem
28300000;26;Feminino;Cartão de Crédito;Corpo
86050130;29;Feminino;Cartão de Crédito;Tratamento
42840000;31;Feminino;Cartão de Crédito;Maquiagem
86060690;30;Feminino;Boleto;Cabelo
95032000;25;Feminino;Cartão de Crédito;Tratamento
59122390;19;Feminino;Cartão de Crédito;Tratamento
64001280;24;Feminino;Cartão de Crédito;Maquiagem
45050460;35;Feminino;Cartão de Crédito;Cabelo
21073190;30;Feminino;Boleto;Maquiagem
13311052;24;Feminino;Cartão de Crédito;Cabelo
29140310;21;Feminino;Cartão de Crédito;Pele
71100071;35;Feminino;Cartão de Crédito;Corpo
12070400;28;Feminino;Cartão de Crédito;Cabelo
36060300;23;Masculino;Cartão de Crédito;Tratamento
13100013;30;Feminino;Cartão de Crédito;Pele
90450000;27;Feminino;Cartão de Crédito;Tratamento
58100000;26;Feminino;Cartão de Crédito;Corpo
37701187;29;Feminino;Boleto;Maquiagem
4605002;31;Feminino;Boleto;Maquiagem
88058088;22;Feminino;Cartão de Crédito;Tratamento
95010100;19;Feminino;Cartão de Crédito;Maquiagem
95032490;27;Feminino;Cartão de Crédito;Corpo
18013090;33;Masculino;Cartão de Crédito;Maquiagem
22231000;29;Feminino;Cartão de Crédito;Maquiagem
70673046;31;Feminino;Cartão de Crédito;Corpo
37200000;25;Feminino;Cartão de Crédito;Cabelo
70874050;24;Feminino;Cartão de Crédito;Maquiagem
1230000;19;Feminino;Cartão de Crédito;Tratamento
9781220;32;Feminino;Cartão de Crédito;Tratamento
4821020;27;Feminino;Cartão de Crédito;Cabelo
91720180;33;Feminino;Cartão de Crédito;Corpo
3690050;19;Masculino;Boleto;Tratamento
13175667;28;Feminino;Boleto;Maquiagem
89558000;25;Feminino;Cartão de Crédito;Tratamento
80820020;31;Feminino;Cartão de Crédito;Tratamento
65900630;25;Feminino;Cartão de Crédito;Corpo
71909540;23;Feminino;Cartão de Crédito;Maquiagem
87240000;27;Feminino;Cartão de Crédito;Maquiagem
23070220;29;Feminino;Cartão de Crédito;Cabelo
21371230;30;Masculino;Cartão de Crédito;Maquiagem
30640095;35;Feminino;Cartão de Crédito;Corpo
26120240;26;Feminino;Boleto;Tratamento
99900000;22;Feminino;Cartão de Crédito;Corpo
96015420;21;Masculino;Cartão de Crédito;Tratamento
25245390;27;Feminino;Cartão de Crédito;Cabelo
38500000;21;Feminino;Cartão de Crédito;Tratamento
24130088;22;Masculino;Boleto;Cabelo
4363040;26;Feminino;Débito;Tratamento
4696310;34;Feminino;Cartão de Crédito;Tratamento
4330080;23;Feminino;Cartão de Crédito;Tratamento
18706300;22;Feminino;Cartão de Crédito;Pele
11680000;24;Feminino;Cartão de Crédito;Maquiagem
25953090;27;Feminino;Boleto;Maquiagem
95870000;25;Feminino;Cartão de Crédito;Tratamento
86140000;24;Feminino;Cartão de Crédito;Cabelo
13564331;28;Feminino;Débito;Pele
21020310;22;Feminino;Cartão de Crédito;Tratamento
2281210;24;Feminino;Cartão de Crédito;Maquiagem
20070030;25;Feminino;Cartão de Crédito;Corpo
30130160;30;Masculino;Cartão de Crédito;Corpo
30190081;25;Feminino;Cartão de Crédito;Corpo
25250170;33;Feminino;Cartão de Crédito;Cabelo
23080250;34;Masculino;Cartão de Crédito;Corpo
25655008;27;Feminino;Boleto;Tratamento
30285350;33;Feminino;Cartão de Crédito;Corpo
3118030;31;Feminino;Cartão de Crédito;Cabelo
4334040;30;Feminino;Cartão de Crédito;Tratamento
9781220;28;Feminino;Cartão de Crédito;Cabelo
95180000;33;Feminino;Cartão de Crédito;Tratamento
74080020;27;Feminino;Cartão de Crédito;Cabelo
2512060;34;Feminino;Cartão de Crédito;Tratamento
88970000;29;Feminino;Cartão de Crédito;Maquiagem
13506555;24;Feminino;Cartão de Crédito;Tratamento
58015740;26;Feminino;Cartão de Crédito;Tratamento
3733000;22;Feminino;Débito;Maquiagem
9980120;27;Feminino;Boleto;Tratamento
3683030;26;Feminino;Boleto;Cabelo
70747060;26;Feminino;Cartão de Crédito;Pele
68502490;34;Feminino;Boleto;Corpo
78575000;30;Feminino;Boleto;Maquiagem
4140000;20;Feminino;Boleto;Tratamento
1548010;28;Feminino;Cartão de Crédito;Maquiagem
13065712;27;Feminino;Cartão de Crédito;Cabelo
89107000;28;Feminino;Cartão de Crédito;Maquiagem
29540000;23;Feminino;Cartão de Crédito;Maquiagem
21321490;24;Feminino;Cartão de Crédito;Tratamento
62580000;34;Masculino;Cartão de Crédito;Corpo
70747030;32;Feminino;Cartão de Crédito;Tratamento
12245591;32;Feminino;Cartão de Crédito;Tratamento
22760070;30;Feminino;Cartão de Crédito;Tratamento
2038030;23;Feminino;Cartão de Crédito;Maquiagem
1313020;33;Feminino;Cartão de Crédito;Corpo
74080100;35;Feminino;Cartão de Crédito;Pele
90050310;22;Feminino;Cartão de Crédito;Corpo
12246023;18;Masculino;Boleto;Cabelo
60325010;24;Feminino;Cartão de Crédito;Maquiagem
15025020;31;Feminino;Boleto;Maquiagem
36016211;24;Masculino;Cartão de Crédito;Tratamento
27285660;35;Feminino;Cartão de Crédito;Maquiagem
38411150;34;Feminino;Boleto;Tratamento
16015453;29;Feminino;Cartão de Crédito;Maquiagem
70375050;34;Feminino;Débito;Cabelo
13420831;22;Feminino;Cartão de Crédito;Maquiagem
71090000;22;Feminino;Boleto;Tratamento
28915090;24;Feminino;Cartão de Crédito;Corpo
4272300;27;Feminino;Cartão de Crédito;Tratamento
89050020;19;Feminino;Cartão de Crédito;Cabelo
13091606;28;Feminino;Cartão de Crédito;Corpo
70336100;20;Feminino;Cartão de Crédito;Maquiagem
1403010;34;Masculino;Cartão de Crédito;Corpo
14021800;34;Feminino;Cartão de Crédito;Pele
52050041;26;Feminino;Cartão de Crédito;Tratamento
32650560;27;Feminino;Boleto;Corpo
29101780;33;Feminino;Cartão de Crédito;Maquiagem
27923220;33;Masculino;Cartão de Crédito;Maquiagem
27923320;33;Masculino;Cartão de Crédito;Maquiagem
90619900;32;Feminino;Boleto;Maquiagem
86055700;27;Feminino;Boleto;Maquiagem
65728000;26;Feminino;Cartão de Crédito;Corpo
77803020;23;Feminino;Boleto;Corpo
4815010;23;Feminino;Débito;Maquiagem
13322080;30;Feminino;Boleto;Tratamento
30140100;31;Feminino;Cartão de Crédito;Maquiagem
81560140;24;Feminino;Débito;Pele
2468000;22;Feminino;Cartão de Crédito;Pele
13457051;25;Feminino;Boleto;Cabelo
22775046;35;Feminino;Cartão de Crédito;Cabelo
40310220;28;Feminino;Cartão de Crédito;Cabelo
41810045;29;Feminino;Cartão de Crédito;Maquiagem
93020080;27;Feminino;Cartão de Crédito;Tratamento
30220410;27;Feminino;Cartão de Crédito;Maquiagem
20720230;32;Feminino;Cartão de Crédito;Maquiagem
9830030;35;Feminino;Boleto;Maquiagem
13930000;26;Feminino;Cartão de Crédito;Cabelo
31910650;25;Feminino;Cartão de Crédito;Maquiagem
87709240;34;Feminino;Cartão de Crédito;Tratamento
28015830;34;Masculino;Cartão de Crédito;Cabelo
5336010;34;Feminino;Débito;Cabelo
62598000;34;Feminino;Cartão de Crédito;Cabelo
29057200;28;Feminino;Cartão de Crédito;Maquiagem
13025070;35;Feminino;Cartão de Crédito;Corpo
8674180;32;Feminino;Cartão de Crédito;Corpo
26260580;23;Feminino;Cartão de Crédito;Tratamento
45400000;27;Feminino;Boleto;Corpo
22041001;23;Feminino;Cartão de Crédito;Tratamento
54430160;29;Feminino;Cartão de Crédito;Cabelo
6023020;25;Feminino;Boleto;Tratamento
90630020;33;Feminino;Boleto;Cabelo
7172040;35;Feminino;Cartão de Crédito;Tratamento
64500000;33;Feminino;Cartão de Crédito;Cabelo
90020009;34;Feminino;Boleto;Cabelo
3115020;32;Feminino;Cartão de Crédito;Maquiagem
75120540;25;Masculino;Cartão de Crédito;Tratamento
51130290;27;Feminino;Boleto;Maquiagem
30130003;32;Feminino;Cartão de Crédito;Tratamento
77780000;24;Feminino;Boleto;Cabelo
35421000;27;Masculino;Cartão de Crédito;Tratamento
77020018;26;Masculino;Boleto;Tratamento
69907320;25;Feminino;Débito;Tratamento
1529020;33;Feminino;Cartão de Crédito;Tratamento
74884637;35;Feminino;Cartão de Crédito;Maquiagem
13500313;29;Feminino;Cartão de Crédito;Maquiagem
85801051;29;Feminino;Cartão de Crédito;Maquiagem
14350000;22;Feminino;Boleto;Cabelo
36045230;28;Masculino;Cartão de Crédito;Corpo
91410150;27;Feminino;Cartão de Crédito;Tratamento
5592001;26;Feminino;Débito;Corpo
71680375;28;Feminino;Cartão de Crédito;Tratamento
22260100;32;Feminino;Cartão de Crédito;Maquiagem
98300000;28;Feminino;Boleto;Corpo
72130555;26;Feminino;Cartão de Crédito;Tratamento
69053040;23;Masculino;Cartão de Crédito;Tratamento
70757100;32;Feminino;Cartão de Crédito;Corpo
95650000;19;Masculino;Boleto;Cabelo
20231050;27;Feminino;Cartão de Crédito;Maquiagem
13807719;20;Masculino;Cartão de Crédito;Maquiagem
30150160;27;Feminino;Cartão de Crédito;Corpo
68570000;30;Feminino;Boleto;Tratamento
78600000;26;Feminino;Cartão de Crédito;Maquiagem
78890000;19;Feminino;Boleto;Cabelo
58102560;31;Feminino;Boleto;Maquiagem
21540501;27;Feminino;Cartão de Crédito;Cabelo
83414060;25;Feminino;Cartão de Crédito;Cabelo
37026080;27;Feminino;Cartão de Crédito;Tratamento
14405090;18;Feminino;Boleto;Maquiagem
1549020;24;Feminino;Cartão de Crédito;Tratamento
4205002;27;Feminino;Débito;Tratamento
6030150;31;Masculino;Cartão de Crédito;Tratamento
3556000;33;Feminino;Cartão de Crédito;Cabelo
39827000;24;Feminino;Cartão de Crédito;Cabelo
90090120;25;Feminino;Cartão de Crédito;Cabelo
11900000;30;Feminino;Boleto;Tratamento
14300000;25;Feminino;Cartão de Crédito;Corpo
6702300;32;Feminino;Cartão de Crédito;Maquiagem
22230001;23;Feminino;Cartão de Crédito;Tratamento
40130030;27;Feminino;Cartão de Crédito;Cabelo
74605050;29;Feminino;Cartão de Crédito;Maquiagem
21311282;30;Masculino;Cartão de Crédito;Tratamento
17033260;35;Feminino;Cartão de Crédito;Cabelo
4768200;35;Feminino;Cartão de Crédito;Maquiagem
71903000;28;Feminino;Cartão de Crédito;Maquiagem
18131771;26;Feminino;Cartão de Crédito;Pele
41730125;28;Masculino;Cartão de Crédito;Corpo
1410001;24;Feminino;Boleto;Tratamento
4811170;20;Feminino;Boleto;Corpo
86060190;26;Feminino;Cartão de Crédito;Cabelo
30280230;35;Feminino;Cartão de Crédito;Cabelo
89204030;31;Feminino;Cartão de Crédito;Cabelo
71810100;18;Feminino;Cartão de Crédito;Maquiagem
49025100;35;Feminino;Cartão de Crédito;Cabelo
69040180;24;Masculino;Cartão de Crédito;Pele
39801019;20;Feminino;Cartão de Crédito;Tratamento
6600150;19;Feminino;Boleto;Tratamento
2361100;23;Feminino;Cartão de Crédito;Maquiagem
1431001;29;Feminino;Cartão de Crédito;Maquiagem
95720000;28;Masculino;Cartão de Crédito;Corpo
18130904;22;Feminino;Cartão de Crédito;Maquiagem
38401270;25;Masculino;Cartão de Crédito;Cabelo
19800160;28;Feminino;Cartão de Crédito;Cabelo
13460000;25;Masculino;Cartão de Crédito;Corpo
35500017;32;Feminino;Cartão de Crédito;Cabelo
15025000;19;Feminino;Boleto;Maquiagem
14405103;27;Feminino;Cartão de Crédito;Tratamento
38060070;31;Feminino;Cartão de Crédito;Cabelo
11390460;35;Feminino;Cartão de Crédito;Cabelo
22783010;27;Feminino;Boleto;Pele
49095020;28;Feminino;Boleto;Cabelo
54160040;27;Feminino;Boleto;Maquiagem
13940000;31;Feminino;Boleto;Maquiagem
49020180;22;Feminino;Boleto;Corpo
56460000;23;Feminino;Boleto;Maquiagem
32010410;24;Feminino;Cartão de Crédito;Cabelo
20560032;33;Feminino;Boleto;Maquiagem
24230540;18;Feminino;Cartão de Crédito;Maquiagem
11600000;26;Feminino;Cartão de Crédito;Cabelo
22793000;21;Feminino;Boleto;Pele
28300000;29;Feminino;Cartão de Crédito;Cabelo
20770240;25;Feminino;Cartão de Crédito;Maquiagem
65065100;34;Feminino;Cartão de Crédito;Tratamento
57035190;31;Feminino;Cartão de Crédito;Maquiagem
20510230;31;Feminino;Cartão de Crédito;Maquiagem
9550001;31;Feminino;Cartão de Crédito;Corpo
66040170;18;Masculino;Cartão de Crédito;Cabelo
22783010;27;Feminino;Cartão de Crédito;Maquiagem
36200378;24;Feminino;Cartão de Crédito;Maquiagem
12305210;20;Feminino;Cartão de Crédito;Corpo
12230090;30;Feminino;Cartão de Crédito;Maquiagem
71535235;29;Feminino;Boleto;Tratamento
70673110;29;Feminino;Cartão de Crédito;Maquiagem
81280280;31;Feminino;Cartão de Crédito;Cabelo
25010009;31;Feminino;Cartão de Crédito;Maquiagem
22461200;30;Feminino;Cartão de Crédito;Tratamento
4330010;18;Masculino;Cartão de Crédito;Tratamento
14406080;30;Feminino;Cartão de Crédito;Corpo
51021330;24;Feminino;Cartão de Crédito;Maquiagem
13043610;23;Feminino;Cartão de Crédito;Tratamento
86900000;22;Feminino;Cartão de Crédito;Maquiagem
20090003;29;Feminino;Cartão de Crédito;Maquiagem
4571090;29;Feminino;Cartão de Crédito;Maquiagem
38702016;22;Feminino;Cartão de Crédito;Tratamento
2036000;28;Feminino;Cartão de Crédito;Tratamento
13300035;33;Feminino;Cartão de Crédito;Corpo
71907180;28;Feminino;Cartão de Crédito;Tratamento
2635120;28;Feminino;Cartão de Crédito;Cabelo
4280040;30;Feminino;Cartão de Crédito;Maquiagem
8597000;30;Feminino;Cartão de Crédito;Maquiagem
60190070;24;Feminino;Cartão de Crédito;Cabelo
59150000;28;Feminino;Cartão de Crédito;Cabelo
22631050;31;Feminino;Boleto;Maquiagem
13211697;21;Feminino;Cartão de Crédito;Maquiagem
9560200;28;Feminino;Cartão de Crédito;Cabelo
29145760;23;Feminino;Cartão de Crédito;Corpo
75860000;21;Feminino;Cartão de Crédito;Pele
80250080;27;Feminino;Débito;Cabelo
83900000;21;Feminino;Cartão de Crédito;Maquiagem
97015660;28;Feminino;Cartão de Crédito;Tratamento
5443050;27;Feminino;Cartão de Crédito;Corpo
40391172;34;Feminino;Cartão de Crédito;Corpo
30455150;27;Feminino;Cartão de Crédito;Cabelo
93600000;22;Feminino;Boleto;Maquiagem
68540000;35;Masculino;Boleto;Maquiagem
65061000;21;Feminino;Cartão de Crédito;Tratamento
69918430;25;Feminino;Cartão de Crédito;Corpo
98920000;26;Feminino;Boleto;Corpo
12246140;33;Feminino;Cartão de Crédito;Cabelo
5051001;28;Feminino;Cartão de Crédito;Maquiagem
36815000;23;Masculino;Cartão de Crédito;Tratamento
13050152;25;Masculino;Boleto;Maquiagem
92310260;21;Feminino;Boleto;Cabelo
36205237;35;Feminino;Cartão de Crédito;Corpo
7770000;25;Feminino;Boleto;Tratamento
18052445;32;Feminino;Cartão de Crédito;Maquiagem
70775030;23;Feminino;Cartão de Crédito;Tratamento
20521070;35;Feminino;Cartão de Crédito;Corpo
1222010;25;Feminino;Cartão de Crédito;Maquiagem
5303903;35;Feminino;Cartão de Crédito;Corpo
70864030;34;Feminino;Cartão de Crédito;Maquiagem
65076780;34;Feminino;Cartão de Crédito;Corpo
13467570;27;Masculino;Cartão de Crédito;Corpo
1232011;30;Feminino;Cartão de Crédito;Tratamento
25046160;26;Feminino;Cartão de Crédito;Maquiagem
3171060;27;Feminino;Cartão de Crédito;Tratamento
13087000;32;Feminino;Cartão de Crédito;Cabelo
41181045;22;Feminino;Cartão de Crédito;Cabelo
96822040;20;Feminino;Cartão de Crédito;Cabelo
25887000;25;Feminino;Cartão de Crédito;Cabelo
95900000;22;Masculino;Cartão de Crédito;Corpo
90610000;32;Feminino;Cartão de Crédito;Corpo
48110000;20;Feminino;Cartão de Crédito;Tratamento
24030005;32;Feminino;Cartão de Crédito;Corpo
35193000;28;Masculino;Cartão de Crédito;Corpo
4704140;30;Feminino;Cartão de Crédito;Cabelo
36880000;24;Feminino;Cartão de Crédito;Maquiagem
74565130;32;Feminino;Cartão de Crédito;Cabelo
6056040;25;Feminino;Cartão de Crédito;Maquiagem
74685480;18;Masculino;Boleto;Corpo
70873080;32;Feminino;Boleto;Tratamento
60326500;21;Feminino;Cartão de Crédito;Cabelo
74905700;25;Feminino;Cartão de Crédito;Cabelo
13026340;25;Feminino;Cartão de Crédito;Maquiagem
89037501;22;Feminino;Cartão de Crédito;Tratamento
19905260;20;Feminino;Boleto;Maquiagem
12916083;20;Feminino;Cartão de Crédito;Maquiagem
89160000;29;Feminino;Cartão de Crédito;Pele
69098040;31;Feminino;Cartão de Crédito;Maquiagem
3639000;35;Feminino;Cartão de Crédito;Pele
1139000;35;Feminino;Boleto;Cabelo
95098320;25;Feminino;Cartão de Crédito;Corpo
24230022;33;Feminino;Cartão de Crédito;Tratamento
24220330;31;Feminino;Boleto;Maquiagem
14900000;22;Feminino;Cartão de Crédito;Corpo
87501250;31;Feminino;Cartão de Crédito;Corpo
24220071;23;Feminino;Cartão de Crédito;Corpo
74550180;25;Masculino;Cartão de Crédito;Cabelo
8071050;30;Feminino;Cartão de Crédito;Cabelo
99010081;20;Feminino;Boleto;Maquiagem
5657230;28;Feminino;Cartão de Crédito;Maquiagem
2179020;28;Feminino;Cartão de Crédito;Tratamento
8010090;29;Feminino;Cartão de Crédito;Maquiagem
86900000;23;Feminino;Cartão de Crédito;Maquiagem
13060430;26;Feminino;Cartão de Crédito;Pele
88160000;21;Masculino;Boleto;Tratamento
36025250;22;Feminino;Cartão de Crédito;Maquiagem
36680000;23;Feminino;Boleto;Maquiagem
39550000;27;Feminino;Cartão de Crédito;Cabelo
60713500;26;Feminino;Boleto;Tratamento
89500000;22;Masculino;Cartão de Crédito;Maquiagem
52060190;27;Feminino;Cartão de Crédito;Tratamento
64049840;27;Feminino;Cartão de Crédito;Cabelo
84036350;26;Feminino;Cartão de Crédito;Cabelo
6711020;33;Feminino;Cartão de Crédito;Corpo
77020018;22;Feminino;Boleto;Cabelo
51340090;24;Feminino;Cartão de Crédito;Cabelo
50730210;23;Feminino;Cartão de Crédito;Cabelo
91130700;28;Feminino;Cartão de Crédito;Cabelo
3928050;26;Feminino;Cartão de Crédito;Cabelo
32241110;28;Feminino;Cartão de Crédito;Corpo
13990000;33;Feminino;Cartão de Crédito;Corpo
13400370;28;Feminino;Débito;Maquiagem
11075672;27;Masculino;Cartão de Crédito;Maquiagem
3380160;23;Masculino;Cartão de Crédito;Corpo
58046900;18;Feminino;Cartão de Crédito;Corpo
13501020;29;Feminino;Cartão de Crédito;Maquiagem
66812020;25;Feminino;Cartão de Crédito;Cabelo
8220460;24;Feminino;Cartão de Crédito;Tratamento
77006016;29;Feminino;Cartão de Crédito;Corpo
63020070;26;Feminino;Boleto;Tratamento
9840000;27;Feminino;Cartão de Crédito;Tratamento
45605530;20;Feminino;Cartão de Crédito;Cabelo
17730000;32;Feminino;Boleto;Cabelo
5082001;31;Feminino;Boleto;Tratamento
2335001;29;Feminino;Cartão de Crédito;Cabelo
6411210;33;Feminino;Boleto;Cabelo
70343110;31;Masculino;Boleto;Corpo
3756100;34;Feminino;Cartão de Crédito;Corpo
36660000;27;Feminino;Cartão de Crédito;Tratamento
4047000;26;Masculino;Cartão de Crédito;Tratamento
69907150;22;Feminino;Cartão de Crédito;Cabelo
59015350;33;Feminino;Cartão de Crédito;Maquiagem
14801390;32;Masculino;Débito;Cabelo
21620610;28;Feminino;Cartão de Crédito;Maquiagem
7081000;30;Feminino;Cartão de Crédito;Corpo
18030005;21;Feminino;Boleto;Tratamento
72820020;18;Feminino;Boleto;Tratamento
95300000;24;Feminino;Cartão de Crédito;Maquiagem
30640430;25;Feminino;Cartão de Crédito;Maquiagem
79002440;32;Feminino;Cartão de Crédito;Cabelo
74093070;22;Feminino;Cartão de Crédito;Corpo
72145633;29;Feminino;Boleto;Tratamento
35500000;31;Feminino;Cartão de Crédito;Maquiagem
91360000;22;Feminino;Boleto;Cabelo
21862005;31;Feminino;Cartão de Crédito;Cabelo
13570002;24;Feminino;Cartão de Crédito;Maquiagem
41820020;29;Feminino;Boleto;Cabelo
79010030;26;Feminino;Cartão de Crédito;Maquiagem
3275000;35;Masculino;Cartão de Crédito;Cabelo
22753805;27;Feminino;Cartão de Crédito;Maquiagem
5820130;33;Feminino;Cartão de Crédito;Corpo
20930460;31;Masculino;Cartão de Crédito;Tratamento
14470000;33;Masculino;Boleto;Corpo
30770160;29;Feminino;Cartão de Crédito;Cabelo
64218490;24;Feminino;Cartão de Crédito;Cabelo
86010190;24;Feminino;Cartão de Crédito;Tratamento
4363040;33;Masculino;Cartão de Crédito;Tratamento
21920070;21;Feminino;Boleto;Cabelo
4727050;27;Masculino;Cartão de Crédito;Maquiagem
35600000;25;Feminino;Cartão de Crédito;Maquiagem
35519000;21;Feminino;Boleto;Maquiagem
29980000;35;Feminino;Cartão de Crédito;Cabelo
70658411;30;Feminino;Cartão de Crédito;Tratamento
3334000;27;Feminino;Cartão de Crédito;Tratamento
4517050;35;Feminino;Cartão de Crédito;Tratamento
85803485;23;Feminino;Cartão de Crédito;Maquiagem
79006780;31;Feminino;Cartão de Crédito;Cabelo
20540341;29;Masculino;Boleto;Tratamento
38017470;24;Masculino;Boleto;Cabelo
59618070;20;Masculino;Cartão de Crédito;Tratamento
58104170;26;Feminino;Cartão de Crédito;Pele
13208130;27;Feminino;Cartão de Crédito;Cabelo
70772100;24;Feminino;Boleto;Cabelo
70734040;21;Feminino;Cartão de Crédito;Maquiagem
11085680;33;Feminino;Boleto;Maquiagem
4101300;34;Feminino;Débito;Maquiagem
13023020;33;Feminino;Cartão de Crédito;Maquiagem
69086620;32;Feminino;Cartão de Crédito;Corpo
31015340;35;Feminino;Cartão de Crédito;Cabelo
27323440;21;Feminino;Cartão de Crédito;Corpo
72125620;25;Feminino;Cartão de Crédito;Cabelo
64000300;28;Feminino;Cartão de Crédito;Maquiagem
86730000;27;Feminino;Boleto;Cabelo
86027190;29;Feminino;Cartão de Crédito;Maquiagem
51021150;28;Feminino;Cartão de Crédito;Tratamento
70775040;26;Feminino;Cartão de Crédito;Maquiagem
1508010;28;Masculino;Cartão de Crédito;Pele
71050151;28;Feminino;Boleto;Corpo
19500000;18;Feminino;Boleto;Maquiagem
53130540;22;Feminino;Cartão de Crédito;Maquiagem
4304000;23;Feminino;Boleto;Cabelo
24435679;19;Feminino;Cartão de Crédito;Maquiagem
12031320;21;Feminino;Cartão de Crédito;Cabelo
88340000;23;Feminino;Cartão de Crédito;Cabelo
9541200;30;Feminino;Boleto;Cabelo
29101609;34;Feminino;Cartão de Crédito;Cabelo
12050400;28;Feminino;Cartão de Crédito;Tratamento
75712220;27;Feminino;Cartão de Crédito;Tratamento
65900390;32;Feminino;Cartão de Crédito;Cabelo
74320080;29;Feminino;Cartão de Crédito;Cabelo
13405457;30;Feminino;Cartão de Crédito;Maquiagem
37200000;32;Feminino;Cartão de Crédito;Maquiagem
29702275;33;Feminino;Cartão de Crédito;Tratamento
3358140;22;Feminino;Boleto;Maquiagem
13150000;28;Masculino;Cartão de Crédito;Tratamento
69010060;22;Feminino;Cartão de Crédito;Maquiagem
4310000;35;Feminino;Cartão de Crédito;Maquiagem
71903000;29;Feminino;Cartão de Crédito;Corpo
18611357;24;Feminino;Cartão de Crédito;Maquiagem
66020440;34;Feminino;Cartão de Crédito;Corpo
14020670;25;Feminino;Boleto;Cabelo
90460230;34;Feminino;Boleto;Maquiagem
5588000;23;Feminino;Cartão de Crédito;Tratamento
40150280;30;Feminino;Débito;Maquiagem
4107021;34;Feminino;Cartão de Crédito;Maquiagem
45995971;31;Feminino;Boleto;Tratamento
31650530;32;Feminino;Cartão de Crédito;Cabelo
99470000;26;Feminino;Cartão de Crédito;Cabelo
18040690;30;Feminino;Cartão de Crédito;Corpo
13567430;33;Feminino;Cartão de Crédito;Maquiagem
80040180;31;Feminino;Cartão de Crédito;Cabelo
4122030;26;Feminino;Cartão de Crédito;Corpo
14015130;26;Masculino;Cartão de Crédito;Corpo
71530045;24;Feminino;Cartão de Crédito;Maquiagem
30310190;35;Feminino;Cartão de Crédito;Cabelo
13343570;32;Feminino;Cartão de Crédito;Maquiagem
71620225;25;Feminino;Cartão de Crédito;Cabelo
22261060;35;Feminino;Boleto;Maquiagem
9040010;29;Feminino;Cartão de Crédito;Maquiagem
14735000;23;Feminino;Cartão de Crédito;Corpo
20210030;25;Feminino;Cartão de Crédito;Cabelo
45600310;28;Feminino;Cartão de Crédito;Cabelo
27113070;23;Feminino;Cartão de Crédito;Maquiagem
68557110;24;Masculino;Cartão de Crédito;Corpo
1122000;28;Masculino;Cartão de Crédito;Corpo
21833240;25;Feminino;Cartão de Crédito;Corpo
22060002;25;Feminino;Boleto;Corpo
84220000;33;Feminino;Cartão de Crédito;Maquiagem
14807090;27;Feminino;Cartão de Crédito;Corpo
78795000;33;Feminino;Cartão de Crédito;Corpo
18120000;35;Feminino;Cartão de Crédito;Cabelo
1229010;25;Feminino;Cartão de Crédito;Cabelo
60813700;29;Feminino;Cartão de Crédito;Cabelo
88010001;26;Feminino;Cartão de Crédito;Tratamento
9290700;26;Feminino;Cartão de Crédito;Cabelo
31340640;24;Feminino;Boleto;Corpo
18500000;30;Feminino;Boleto;Tratamento
13333230;25;Feminino;Boleto;Tratamento
5174000;33;Feminino;Cartão de Crédito;Cabelo
58102530;23;Feminino;Cartão de Crédito;Pele
89202020;33;Feminino;Cartão de Crédito;Maquiagem
88130240;35;Feminino;Cartão de Crédito;Corpo
49095020;28;Feminino;Boleto;Maquiagem
77015275;28;Feminino;Cartão de Crédito;Tratamento
18606140;28;Masculino;Boleto;Corpo
90110270;22;Feminino;Cartão de Crédito;Tratamento
95180000;27;Feminino;Cartão de Crédito;Maquiagem
4307000;24;Feminino;Cartão de Crédito;Tratamento
19802040;28;Feminino;Cartão de Crédito;Maquiagem
74280260;30;Feminino;Cartão de Crédito;Maquiagem
77818620;24;Feminino;Cartão de Crédito;Maquiagem
48370000;35;Feminino;Cartão de Crédito;Cabelo
