id_cliente;cliente_sexo;cliente_idade;cliente_renda_estimada;loja_uf;loja_cidade;valor_medio_compra
64446;Feminino;36;Entre 5.000 e 9.999;SP;CAMPINAS;177
64533;Feminino;22;Entre 2.500 e 4.999;SP;SÃO PAULO;239
64552;Masculino;38;Maior que 10.000;RJ;RIO DE JANEIRO;105
64625;Masculino;28;Maior que 10.000;RJ;RIO DE JANEIRO;170
64728;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;131
64737;Feminino;37;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;427
64744;Feminino;34;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;105
64772;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;116
64773;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;156
64821;Masculino;69;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;220
64934;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;100
64994;Masculino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;142
65062;Feminino;20;Maior que 10.000;RJ;RIO DE JANEIRO;162
65063;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;22
65064;Feminino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;100
65177;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;99
65250;Masculino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;161
65250;Masculino;23;Entre 5.000 e 9.999;SP;CAMPINAS;95
65400;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;93
65405;Masculino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;165
65467;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;72
65571;Masculino;24;Entre 5.000 e 9.999;MG;BELO HORIZONTE;128
65579;Feminino;20;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;66
65753;Masculino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;142
65755;Masculino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;154
65855;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;264
65903;Feminino;39;Entre 5.000 e 9.999;SP;CAMPINAS;126
65950;Feminino;33;Entre 5.000 e 9.999;SP;CAMPINAS;148
66031;Masculino;55;Entre 5.000 e 9.999;SP;SÃO PAULO;314
66054;Feminino;22;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;70
66060;Masculino;57;Maior que 10.000;RJ;RIO DE JANEIRO;270
66159;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;138
66211;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;142
66282;Feminino;43;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;86
66418;Feminino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;66
66554;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;87
66613;Masculino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;69
66638;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;51
66664;Feminino;23;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;130
66781;Masculino;32;Entre 5.000 e 9.999;RJ;NITERÓI;150
66801;Feminino;24;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;116
66802;Feminino;60;Entre 2.500 e 4.999;SP;SÃO PAULO;385
66908;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;138
66925;Feminino;39;Entre 5.000 e 9.999;MG;BELO HORIZONTE;240
66935;Feminino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;115
67082;Feminino;44;Maior que 10.000;RJ;RIO DE JANEIRO;156
67162;Masculino;24;Maior que 10.000;RJ;RIO DE JANEIRO;183
67164;Feminino;45;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;172
67182;Masculino;42;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;57
67329;Feminino;27;Entre 5.000 e 9.999;SP;SANTOS;76
67365;Feminino;27;Maior que 10.000;SP;SÃO PAULO;142
67400;Masculino;41;Entre 5.000 e 9.999;SP;SÃO PAULO;236
67457;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;148
67505;Masculino;46;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;119
67587;Masculino;49;Maior que 10.000;RJ;RIO DE JANEIRO;115
67629;Feminino;32;Entre 5.000 e 9.999;RJ;NITERÓI;190
67647;Masculino;34;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;120
67694;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;215
68088;Feminino;20;Maior que 10.000;RJ;RIO DE JANEIRO;58
68199;Masculino;44;Entre 2.500 e 4.999;SP;SÃO PAULO;85
68218;Masculino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;58
68325;Masculino;45;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;80
68446;Masculino;57;Maior que 10.000;RJ;RIO DE JANEIRO;365
68477;Feminino;44;Maior que 10.000;RJ;RIO DE JANEIRO;250
68547;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;96
68568;Feminino;24;Entre 5.000 e 9.999;SP;SÃO PAULO;200
68633;Masculino;63;Maior que 10.000;RJ;RIO DE JANEIRO;266
68634;Masculino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;281
68652;Feminino;44;Entre 5.000 e 9.999;SP;SÃO PAULO;180
68652;Feminino;20;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;15
68703;Feminino;39;Maior que 10.000;RJ;RIO DE JANEIRO;95
68802;Feminino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;186
68833;Feminino;37;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;101
68887;Feminino;18;Maior que 10.000;RJ;RIO DE JANEIRO;25
68905;Feminino;24;Entre 5.000 e 9.999;MG;BELO HORIZONTE;57
68952;Feminino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;63
68952;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;184
69203;Masculino;51;Entre 5.000 e 9.999;SP;SÃO PAULO;387
69237;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;80
69242;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;87
69246;Masculino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;279
69291;Feminino;27;Maior que 10.000;SP;SÃO PAULO;48
69303;Feminino;55;Entre 5.000 e 9.999;CE;FORTALEZA;112
69325;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;358
69355;Masculino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;130
69441;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;96
69507;Masculino;31;Maior que 10.000;SP;SÃO PAULO;220
69526;Feminino;53;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;156
69530;Masculino;55;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;168
69540;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;328
69575;Masculino;31;Maior que 10.000;RJ;RIO DE JANEIRO;173
69846;Masculino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;150
69948;Feminino;23;Maior que 10.000;SP;SÃO PAULO;36
70061;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;205
70126;Feminino;22;Entre 5.000 e 9.999;CE;FORTALEZA;70
70142;Feminino;34;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;130
70152;Feminino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;30
70161;Masculino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;80
70183;Feminino;50;Entre 5.000 e 9.999;SP;SÃO PAULO;148
70266;Masculino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
70307;Masculino;27;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;180
70327;Feminino;21;Entre 5.000 e 9.999;CE;FORTALEZA;100
70422;Masculino;49;Maior que 10.000;RJ;RIO DE JANEIRO;50
70442;Feminino;32;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;72
70462;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;225
70463;Masculino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;230
70473;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;307
70518;Feminino;59;Maior que 10.000;RJ;RIO DE JANEIRO;220
70561;Feminino;32;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;180
70575;Masculino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;102
70627;Masculino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;140
70862;Feminino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;85
70886;Masculino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;90
71035;Feminino;75;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;140
71046;Masculino;47;Maior que 10.000;RJ;RIO DE JANEIRO;55
71080;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;300
71085;Masculino;38;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;110
71171;Masculino;44;Maior que 10.000;RJ;RIO DE JANEIRO;678
71178;Masculino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;80
71233;Feminino;52;Maior que 10.000;RJ;RIO DE JANEIRO;63
71251;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;128
71272;Masculino;35;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;140
71388;Feminino;23;Maior que 10.000;RJ;RIO DE JANEIRO;125
71460;Feminino;53;Entre 2.500 e 4.999;SP;SÃO PAULO;158
71605;Feminino;19;Entre 5.000 e 9.999;SP;SÃO PAULO;164
71611;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;123
71653;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;34
71780;Masculino;49;Entre 2.500 e 4.999;SP;SÃO PAULO;180
71787;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;85
71996;Feminino;47;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;232
72120;Masculino;59;Maior que 10.000;RJ;RIO DE JANEIRO;85
72193;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;69
72330;Feminino;27;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;113
72449;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;90
72450;Masculino;44;Maior que 10.000;RJ;RIO DE JANEIRO;99
72483;Feminino;31;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;30
72516;Masculino;51;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;228
72571;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;100
72591;Feminino;29;Menor que 1.000;SP;SÃO PAULO;1338
72646;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;152
72666;Feminino;69;Maior que 10.000;RJ;RIO DE JANEIRO;195
72721;Masculino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;139
72736;Feminino;75;Entre 2.500 e 4.999;SP;SÃO PAULO;189
72854;Masculino;20;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;316
72894;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;266
72905;Masculino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;165
72905;Feminino;59;Maior que 10.000;RJ;RIO DE JANEIRO;300
72999;Feminino;46;Entre 5.000 e 9.999;SP;SÃO PAULO;310
73124;Feminino;68;Maior que 10.000;RJ;RIO DE JANEIRO;108
73156;Feminino;20;Maior que 10.000;RJ;RIO DE JANEIRO;77
73349;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;70
73399;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;47
73427;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;200
73478;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;90
73557;Feminino;47;Entre 5.000 e 9.999;SP;SÃO PAULO;709
73623;Feminino;52;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;77
73643;Masculino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;59
73649;Masculino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;130
73662;Masculino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;80
73732;Feminino;55;Entre 5.000 e 9.999;SP;SÃO PAULO;60
73822;Masculino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;112
73975;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;332
74139;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;91
74249;Feminino;19;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;61
74299;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;124
74334;Feminino;34;Entre 5.000 e 9.999;SP;SÃO PAULO;230
74351;Masculino;34;Maior que 10.000;RJ;RIO DE JANEIRO;295
74428;Feminino;20;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;190
74468;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;159
74509;Masculino;22;Entre 2.500 e 4.999;SP;SÃO PAULO;131
74544;Feminino;34;Entre 2.500 e 4.999;CE;FORTALEZA;95
74693;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;55
74712;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;78
74765;Feminino;52;Maior que 10.000;RJ;RIO DE JANEIRO;548
74775;Feminino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;142
74820;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;169
74932;Masculino;26;Maior que 10.000;RJ;RIO DE JANEIRO;269
75028;Masculino;30;Entre 5.000 e 9.999;SP;CAMPINAS;213
75053;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;237
75059;Masculino;25;Maior que 10.000;RJ;RIO DE JANEIRO;293
75127;Feminino;45;Entre 5.000 e 9.999;SP;CAMPINAS;281
75166;Masculino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;266
78042;Masculino;19;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;74
78065;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;110
78145;Feminino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;268
78300;Masculino;47;Entre 5.000 e 9.999;SP;SÃO PAULO;215
78344;Feminino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;139
78399;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;100
78406;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;121
78622;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;447
78645;Feminino;57;Entre 2.500 e 4.999;SP;SÃO PAULO;510
78670;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;240
78680;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;175
78792;Feminino;39;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;130
78861;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;100
79015;Feminino;49;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;100
79102;Feminino;30;Maior que 10.000;SP;SÃO PAULO;110
79111;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;260
79191;Feminino;31;Entre 5.000 e 9.999;SP;CAMPINAS;100
79216;Masculino;36;Maior que 10.000;RJ;RIO DE JANEIRO;86
79318;Feminino;39;Maior que 10.000;RJ;RIO DE JANEIRO;145
79327;Masculino;29;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;280
79361;Feminino;47;Entre 2.500 e 4.999;SP;SÃO PAULO;216
79440;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;170
79515;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;180
79524;Masculino;31;Maior que 10.000;RJ;RIO DE JANEIRO;578
79527;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;23
79608;Masculino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;165
79611;Feminino;58;Maior que 10.000;RJ;RIO DE JANEIRO;224
79632;Feminino;30;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;210
79636;Masculino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;34
79670;Feminino;56;Entre 5.000 e 9.999;SP;SÃO PAULO;80
79733;Feminino;36;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
79836;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;70
79940;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;140
80109;Masculino;52;Maior que 10.000;RJ;RIO DE JANEIRO;140
80212;Masculino;37;Entre 5.000 e 9.999;SP;SÃO PAULO;100
80327;Feminino;63;Maior que 10.000;RJ;RIO DE JANEIRO;59
80348;Masculino;38;Entre 5.000 e 9.999;SP;SANTOS;50
80445;Feminino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;200
80480;Feminino;43;Maior que 10.000;SP;SÃO PAULO;100
80488;Masculino;56;Entre 5.000 e 9.999;SP;CAMPINAS;100
80548;Masculino;24;Maior que 10.000;RJ;RIO DE JANEIRO;12
80672;Masculino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;125
80737;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;55
80764;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;227
80869;Masculino;20;Entre 5.000 e 9.999;SP;SANTOS;289
80908;Feminino;64;Entre 2.500 e 4.999;SP;SÃO PAULO;944
80909;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;89
81036;Masculino;26;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;50
81220;Feminino;67;Maior que 10.000;RJ;RIO DE JANEIRO;486
81240;Masculino;25;Maior que 10.000;SP;CAMPINAS;30
81330;Feminino;25;Entre 5.000 e 9.999;SP;CAMPINAS;37
81392;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;95
81498;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;365
81552;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;273
81626;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;200
82128;Feminino;25;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;76
82191;Feminino;54;Entre 2.500 e 4.999;SP;SÃO PAULO;274
82397;Feminino;37;Entre 5.000 e 9.999;SP;SÃO PAULO;55
82424;Feminino;17;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;60
82529;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;110
82586;Feminino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;528
82627;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;235
82677;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;100
82724;Feminino;56;Entre 5.000 e 9.999;SP;SÃO PAULO;50
82737;Feminino;43;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;242
82835;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;145
82897;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;147
82962;Masculino;54;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;285
82993;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;100
83032;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;247
83107;Feminino;64;Maior que 10.000;RJ;RIO DE JANEIRO;72
83192;Masculino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;80
83411;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;100
83500;Feminino;53;Maior que 10.000;SP;SÃO PAULO;270
83570;Feminino;40;Entre 5.000 e 9.999;SP;SÃO PAULO;205
83577;Feminino;36;Entre 5.000 e 9.999;RJ;NITERÓI;39
83624;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;106
83638;Masculino;57;Entre 5.000 e 9.999;SP;SÃO PAULO;110
83772;Masculino;44;Maior que 10.000;RJ;RIO DE JANEIRO;132
83773;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;131
84253;Masculino;72;Entre 2.500 e 4.999;SP;SÃO PAULO;305
84331;Masculino;75;Entre 5.000 e 9.999;MG;BELO HORIZONTE;505
84332;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;91
84390;Masculino;32;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;395
84438;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;182
84575;Feminino;48;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;255
84647;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;111
84899;Feminino;71;Entre 2.500 e 4.999;SP;SÃO PAULO;283
84927;Masculino;48;Entre 5.000 e 9.999;SP;SÃO PAULO;180
84935;Feminino;37;Entre 5.000 e 9.999;MG;BELO HORIZONTE;58
84962;Feminino;58;Entre 2.500 e 4.999;SP;SÃO PAULO;89
85021;Feminino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;140
85055;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;60
85104;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;37
85105;Feminino;47;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;627
85304;Masculino;24;Entre 5.000 e 9.999;MG;BELO HORIZONTE;130
85503;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;185
85644;Feminino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;140
85668;Feminino;30;Entre 5.000 e 9.999;RJ;NITERÓI;30
85671;Feminino;36;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;441
85685;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;217
85723;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;212
85971;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;130
86067;Feminino;56;Maior que 10.000;RJ;RIO DE JANEIRO;374
86149;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;444
86194;Feminino;64;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
86359;Feminino;33;Entre 5.000 e 9.999;SP;SÃO PAULO;279
86367;Feminino;55;Maior que 10.000;RJ;RIO DE JANEIRO;100
86477;Feminino;33;Maior que 10.000;SP;SÃO PAULO;75
86695;Feminino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;57
86766;Feminino;65;Maior que 10.000;RJ;RIO DE JANEIRO;100
86810;Masculino;49;Entre 5.000 e 9.999;SP;SÃO PAULO;160
86841;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;69
86848;Feminino;40;Maior que 10.000;SP;SÃO PAULO;104
86967;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;268
86986;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;84
86994;Masculino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;129
87027;Feminino;26;Entre 5.000 e 9.999;MG;BELO HORIZONTE;130
87469;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;100
87480;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;43
87538;Masculino;24;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;156
87583;Masculino;52;Maior que 10.000;RJ;RIO DE JANEIRO;329
87662;Feminino;37;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;252
87663;Feminino;78;Maior que 10.000;RJ;RIO DE JANEIRO;319
87716;Feminino;50;Entre 2.500 e 4.999;SP;SÃO PAULO;85
87891;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;177
87919;Feminino;22;Entre 2.500 e 4.999;SP;SÃO PAULO;20
88059;Feminino;19;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;170
88305;Feminino;23;Maior que 10.000;SP;SÃO PAULO;132
79087;Feminino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
79094;Masculino;32;Maior que 10.000;RJ;RIO DE JANEIRO;190
79106;Feminino;21;Entre 2.500 e 4.999;SP;SÃO PAULO;384
79123;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;153
79222;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;214
79337;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;260
79358;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;130
79431;Feminino;54;Maior que 10.000;RJ;RIO DE JANEIRO;75
79441;Masculino;30;Entre 5.000 e 9.999;SP;SANTOS;182
79452;Feminino;51;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;128
79498;Feminino;54;Entre 2.500 e 4.999;SP;SÃO PAULO;114
79501;Feminino;31;Entre 5.000 e 9.999;SP;CAMPINAS;100
79502;Feminino;27;Entre 5.000 e 9.999;SP;SANTOS;333
79558;Masculino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;80
79586;Masculino;30;Entre 5.000 e 9.999;RJ;NITERÓI;191
79649;Masculino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;194
79670;Feminino;46;Maior que 10.000;RJ;RIO DE JANEIRO;172
79683;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;104
79703;Feminino;22;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;232
79780;Masculino;67;Entre 2.500 e 4.999;SP;SÃO PAULO;250
79905;Feminino;63;Entre 5.000 e 9.999;SP;SÃO PAULO;290
79989;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;110
80004;Feminino;68;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;233
80199;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;262
80536;Feminino;48;Maior que 10.000;SP;SÃO PAULO;90
80548;Feminino;20;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;96
80690;Feminino;51;Maior que 10.000;RJ;RIO DE JANEIRO;100
80699;Masculino;18;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;50
80769;Feminino;53;Maior que 10.000;RJ;RIO DE JANEIRO;170
80829;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;100
80854;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;195
80878;Feminino;21;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
80994;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;199
81013;Feminino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;244
81161;Masculino;26;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;250
81239;Masculino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;2729
81360;Feminino;39;Entre 5.000 e 9.999;SP;SÃO PAULO;102
81381;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;110
81425;Feminino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;296
81565;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;270
81644;Masculino;41;Maior que 10.000;RJ;RIO DE JANEIRO;130
81707;Feminino;34;Entre 5.000 e 9.999;CE;FORTALEZA;20
81729;Feminino;49;Entre 5.000 e 9.999;SP;SÃO PAULO;199
81787;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;575
81888;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;392
82046;Feminino;28;Maior que 10.000;SP;SÃO PAULO;69
82116;Masculino;45;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;480
82186;Masculino;31;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;190
82207;Feminino;71;Entre 2.500 e 4.999;SP;SÃO PAULO;228
82227;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;70
82301;Masculino;73;Maior que 10.000;RJ;RIO DE JANEIRO;1572
