CÓDIGO SAP;FAMÍLIA;APRESENTAÇÃO;QTDE;UM;PRINCIPIO ATIVO;UNIDADE DE NEGÓCIO;EMPRESA;REGISTRO MS;GGREM;NCM (CLASS FISCAL);CÓDIGO EAN;TIPO DE MEDICAMENTO;% Pis;% Cofins;TARJA;LISTA;REGIME DE PREÇOS;IPI;ICMS 0 % (PF);ICMS 0 % (PMC);ICMS 12 %  (PF);ICMS 12 % (PMC) ;ICMS 17 % (PF);ICMS 17 % (PMC);ICMS 17,5 % (PF);ICMS 17,5 % (PMC);ICMS 18 %  (PF);ICMS 18 %  (PMC);ICMS 20 % (PF);ICMS 20 % (PMC);ICMS 17 % (ALC) AC/RR (PF);ICMS 17 % (ALC) AC/RR (PMC);ICMS 17,5 % (ALC) RO (PF);ICMS 17,5 % (ALC) RO (PMC);ICMS 18 % (ALC) AM/AP (PF);ICMS 18 % (ALC) AM/AP (PMC)
1006431;RIVASTIGMINA;HEMITART RIVASTIGMINA 6MG BLX30 (C1);30;CAP;HEMITARTARATO DE RIVASTIGMINA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;163,2;225,61;173,04;239,22;174,08;240,66;175,15;242,13;179,53;248,19;173,04;239,22;174,08;240,66;175,15;242,13
1002649;ROSUVASTATINA;ROSUVASTATINA 10MG COMR BLX30;30;COM REV;ROSUVASTATINA CÁLCICA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;73,2;101,19;77,61;107,29;78,08;107,94;78,56;108,6;80,53;111,33;77,61;107,29;78,08;107,94;78,56;108,6
1006548;ROSUVASTATINA;ROSUVASTATINA 10MG COMR BLX30;30;COM REV;ROSUVASTATINA CÁLCICA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;73,2;101,19;77,61;107,29;78,08;107,94;78,56;108,6;80,53;111,33;77,61;107,29;78,08;107,94;78,56;108,6
1002657;ROSUVASTATINA;ROSUVASTATINA 20MG COMR BLX30;30;COM REV;ROSUVASTATINA CÁLCICA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;128,35;177,44;136,08;188,12;136,91;189,27;137,74;190,42;141,19;195,19;136,08;188,12;136,91;189,27;137,74;190,42
1006549;ROSUVASTATINA;ROSUVASTATINA 20MG COMR BLX30;30;COM REV;ROSUVASTATINA CÁLCICA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;128,35;177,44;136,08;188,12;136,91;189,27;137,74;190,42;141,19;195,19;136,08;188,12;136,91;189,27;137,74;190,42
1004599;ROSUVASTATINA;ROSUVASTATINA 5MG COMR BLAX30;30;COM REV;ROSUVASTATINA CÁLCICA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21117E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;41,75;57,72;44,27;61,2;44,53;61,56;44,8;61,93;45,93;63,5;44,27;61,2;44,53;61,56;44,8;61,93
1006609;ROSUVASTATINA;ROSUVASTATINA 5MG COMR BLAX30;30;COM REV;ROSUVASTATINA CÁLCICA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;41,75;57,72;44,27;61,2;44,53;61,56;44,8;61,93;45,93;63,5;44,27;61,2;44,53;61,56;44,8;61,93
1500819;RUBIA;RUBIA 0,075MG COMR BLX28;28;COM REV;DESOGESTREL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30043937;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;21,34;29,5;22,63;31,28;22,76;31,46;22,9;31,66;23,48;32,46;22,63;31,28;22,76;31,46;22,9;31,66
1007291;RUBIA;RUBIA 0,075MG COMR BLX28;28;COM REV;DESOGESTREL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30043937;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;21,34;29,5;22,63;31,28;22,76;31,46;22,9;31,66;23,48;32,46;22,63;31,28;22,76;31,46;22,9;31,66
1500818;RUBIA;RUBIA 0,075MG COMR BLX84;84;COM REV;DESOGESTREL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30043937;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;60,65;83,85;64,3;88,89;64,69;89,43;65,09;89,98;66,71;92,22;64,3;88,89;64,69;89,43;65,09;89,98
1007290;RUBIA;RUBIA 0,075MG COMR BLX84;84;COM REV;DESOGESTREL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30043937;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;60,65;83,85;64,3;88,89;64,69;89,43;65,09;89,98;66,71;92,22;64,3;88,89;64,69;89,43;65,09;89,98
1000373;RUPAFIN;RUPAFIN 10MG COM BLX10;10;COM;FUMARATO DE RUPATADINA;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049069;7,89618E+12;REFERÊNCIA;0,021;0,099;TV;NEG;MONITORADO;0;0;0;53,1;70,93;56,78;75,68;57,18;76,2;57,58;76,71;59,25;78,86;49,43;68,33;49,73;68,75;50,03;69,16
1006287;RUPAFIN;RUPAFIN 10MG COM BLX10;10;COM;FUMARATO DE RUPATADINA;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;REFERÊNCIA;0,021;0,099;TV;NEG;MONITORADO;0;0;0;53,1;70,93;56,78;75,68;57,18;76,2;57,58;76,71;59,25;78,86;49,43;68,33;49,73;68,75;50,03;69,16
1500493;SANY D;SANY D 1000 UI COMR BLX30;30;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00516E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;24,67;32,95;26,38;35,16;26,57;35,41;26,75;35,64;27,53;36,64;22,97;31,75;23,11;31,95;23,25;32,14
1500948;SANY D;SANY D 1.000 UI COMR BLX60;60;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,5292E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;31,18;41,65;33,34;44,44;33,57;44,74;33,81;45,05;34,79;46,31;29,02;40,12;29,2;40,37;29,38;40,62
1500494;SANY D;SANY D 2000 UI COMR BLX30;30;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00516E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;35,23;47,06;37,68;50,22;37,94;50,56;38,21;50,91;39,31;52,32;32,8;45,34;33;45,62;33,2;45,9
1500949;SANY D;SANY D 2.000 UI COMR BLX60;60;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,5292E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;43,69;58,36;46,72;62,27;47,05;62,7;47,38;63,12;48,75;64,89;40,67;56,22;40,92;56,57;41,17;56,92
1500950;SANY D;SANY D 5.000 UI COMR BLX30;30;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,5292E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;48,44;64,71;51,8;69,05;52,16;69,51;52,53;69,99;54,05;71,94;45,09;62,33;45,37;62,72;45,64;63,09
1500495;SANY D;SANY D 7000 UI COMR BLX8;8;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00516E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;19,92;26,61;21,3;28,39;21,45;28,58;21,6;28,78;22,23;29,59;18,55;25,64;18,66;25,8;18,77;25,95
1500952;SANY D;SANY D 7.000 UI COMR BLX12;12;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,5292E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;22,94;30,64;24,53;32,7;24,7;32,92;24,87;33,13;25,59;34,06;21,35;29,52;21,48;29,69;21,61;29,87
1500496;SANY D;SANY D 7.000 UI COMR BLX30;30;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00516E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;57,31;76,55;61,28;81,68;61,71;82,24;62,14;82,79;63,94;85,11;53,35;73,75;53,67;74,2;54;74,65
1500953;SANY D;SANY D 10.000 UI COMR BLX4;4;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,5292E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;15,99;21,36;17,1;22,79;17,22;22,95;17,34;23,1;17,85;23,76;14,89;20,58;14,98;20,71;15,07;20,83
1500509;SANY D;SANY D 50.000 UI COMR BLBCOX4;4;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00516E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;51,9;69,33;55,5;73,98;55,88;74,47;56,28;74,98;57,91;77,08;48,31;66,79;48,6;67,19;48,9;67,6
1500955;SANY D;SANY D 50.000 UI COMR BLX8;8;COM REV;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,5292E+14;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;81,15;108,4;86,77;115,66;87,38;116,44;87,99;117,23;90,54;120,51;75,54;104,43;76;105,07;76,46;105,7
1500998;SANY D CAPS;SANY D CAPS 5.000UI BLX30;30;CAP;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,05731E+12;552920070128307;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;46,5;62,11;49,73;66,29;50,07;66,72;50,43;67,19;51,89;69,07;43,29;59,85;43,55;60,21;43,82;60,58
1501001;SANY D CAPS;SANY D CAPS 7.000UI BLX08;8;CAP;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,05731E+12;552920070128407;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;15,33;20,48;16,4;21,86;16,51;22;16,63;22,16;17,11;22,77;14,27;19,73;14,36;19,85;14,45;19,98
1501000;SANY D CAPS;SANY D CAPS 7.000UI BLX12;12;CAP;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,05731E+12;552920070128807;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;20,3;27,12;21,71;28,94;21,86;29,13;22,02;29,34;22,65;30,15;18,9;26,13;19,02;26,29;19,13;26,45
1500999;SANY D CAPS;SANY D CAPS 7.000UI BLX30;30;CAP;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,05731E+12;552920070128507;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;44,81;59,86;47,92;63,87;48,26;64,31;48,6;64,75;50;66,55;41,72;57,68;41,97;58,02;42,23;58,38
1500981;SANY D CAPS;SANY D CAPS 10.000UI BLX04;4;CAP;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,05731E+12;552920070128607;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;14,72;19,66;15,74;20,98;15,85;21,12;15,96;21,26;16,43;21,87;13,7;18,94;13,79;19,06;13,87;19,17
1500989;SANY D CAPS;SANY D CAPS 50.000UI BLX04;4;CAP;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,05731E+12;552920070128707;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;45,99;61,43;49,18;65,55;49,53;66;49,87;66,44;51,32;68,31;42,81;59,18;43,07;59,54;43,34;59,92
1500988;SANY D CAPS;SANY D CAPS 50.000UI BLX08;8;CAP;COLECALCIFEROL;PRESCRIÇÃO;ACHÉ;1,05731E+12;552920070128907;30045050;7,89666E+12;ESPECÍFICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;80,39;107,38;85,97;114,59;86,57;115,36;87,18;116,15;89,7;119,39;74,84;103,46;75,29;104,08;75,75;104,72
1000419;SERTRALINA;CLOR SERTRALINA 50MG 2BLX14 (C1);28;COM REV;CLORIDRATO DE SERTRALINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21104E+14;30049039;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;72,93;100,82;77,33;106,9;77,79;107,54;78,27;108,2;80,23;110,91;77,33;106,9;77,79;107,54;78,27;108,2
1006416;SERTRALINA;CLOR SERTRALINA 50MG 2BLX14 (C1);28;COM REV;CLORIDRATO DE SERTRALINA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049039;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;72,93;100,82;77,33;106,9;77,79;107,54;78,27;108,2;80,23;110,91;77,33;106,9;77,79;107,54;78,27;108,2
1006723;SERTRALINA;CLOR SERTRALINA 50MG COMR BLX30;30;COM REV;CLORIDRATO DE SERTRALINA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049039;7,89666E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;53,73;74,28;56,96;78,74;57,31;79,23;57,66;79,71;59,1;81,7;56,96;78,74;57,31;79,23;57,66;79,71
1006427;SIBUTRAMINA;CLOR SIBUTRAMINA 15MG CAP BLX30 (B2);30;CAP;CLORIDRATO DE SIBUTRAMINA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049039;7,89618E+12;GENÉRICO;0,021;0,099;TP;NEG;MONITORADO;0;0;0;55,58;74,24;59,44;79,23;59,85;79,76;60,27;80,3;62,02;82,55;51,74;71,53;52,06;71,97;52,37;72,4
1003470;SILDENAFILA;CITR SILDENAFILA 50MG COMR BLPVCX2;2;COM;CITRATO DE SILDENAFILA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21116E+14;30049099;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;22,63;30,23;24,2;32,26;24,36;32,46;24,54;32,69;25,25;33,61;21,06;29,11;21,19;29,29;21,32;29,47
1006565;SILDENAFILA;CITR SILDENAFILA 50MG COMR BLPVCX2;2;COM;CITRATO DE SILDENAFILA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;22,63;30,23;24,2;32,26;24,36;32,46;24,54;32,69;25,25;33,61;21,06;29,11;21,19;29,29;21,32;29,47
1006567;SILDENAFILA;CITR SILDENAFILA 50MG COMR BLPVCX4;4;COM;CITRATO DE SILDENAFILA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;45,28;60,48;48,42;64,54;48,75;64,97;49,1;65,42;50,52;67,24;42,15;58,27;42,4;58,62;42,66;58,97
1006028;SIMBILEX;SIMBILEX 100MCG SOLINJ 5FAX2ML (C1);5;FA;CLORIDRATO DE DEXMEDETOMIDINA;CUIDADOS ESPECIAIS;ACHÉ;1,05731E+12;5,52917E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;427,11;0;452,84;0;455,59;0;458,37;0;469,83;0;452,84;0;455,59;0;458,37;0
1005655;SIMETICONA;SIMETICONA 125MG CAP BLX10 NS;10;CAP ;SIMETICONA;GENÉRICOS;BIOSINTÉTICA;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89618E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;12,77;0;13,65;0;13,75;0;13,85;0;14,25;0;11,89;0;11,96;0;12,03;0
1006291;SIMETICONA;SIMETICONA 125MG CAP BLX10 NS;10;CAP ;SIMETICONA;GENÉRICOS;ACHÉ;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89618E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;12,77;0;13,65;0;13,75;0;13,85;0;14,25;0;11,89;0;11,96;0;12,03;0
1005654;SIMETICONA;SIMETICONA 40MG COM BLX20 NS;20;COM;SIMETICONA;GENÉRICOS;BIOSINTÉTICA;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89618E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;9,39;0;10,05;0;10,12;0;10,19;0;10,48;0;8,75;0;8,8;0;8,85;0
1006306;SIMETICONA;SIMETICONA 40MG COM BLX20 NS;20;COM;SIMETICONA;GENÉRICOS;ACHÉ;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89618E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;9,39;0;10,05;0;10,12;0;10,19;0;10,48;0;8,75;0;8,8;0;8,85;0
1005656;SIMETICONA;SIMETICONA 75MG EMUOR GT FRX10ML NS;1;FR;SIMETICONA;GENÉRICOS;BIOSINTÉTICA;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89618E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;6,99;0;7,48;0;7,53;0;7,58;0;7,8;0;6,51;0;6,55;0;6,59;0
1006261;SIMETICONA;SIMETICONA 75MG EMUOR GT FRX10ML NS;1;FR;SIMETICONA;GENÉRICOS;ACHÉ;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89618E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;6,99;0;7,48;0;7,53;0;7,58;0;7,8;0;6,51;0;6,55;0;6,59;0
1000272;SINERGEN;SINERGEN 2,5/10MG CAP 5STRX6;30;CAP;BESILATO DE ANLODIPINO + MALEATO DE ENALAPRIL;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049067;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;41,1;56,82;43,58;60,25;43,84;60,61;44,11;60,98;45,21;62,5;43,58;60,25;43,84;60,61;44,11;60,98
1006322;SINERGEN;SINERGEN 2,5/10MG CAP 5STRX6;30;CAP;BESILATO DE ANLODIPINO + MALEATO DE ENALAPRIL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049067;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;41,1;56,82;43,58;60,25;43,84;60,61;44,11;60,98;45,21;62,5;43,58;60,25;43,84;60,61;44,11;60,98
1000276;SINERGEN;SINERGEN 5/10MG CAP 5STRX6;30;CAP;BESILATO DE ANLODIPINO + MALEATO DE ENALAPRIL;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049067;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;39,57;54,7;41,95;57,99;42,21;58,35;42,46;58,7;43,53;60,18;41,95;57,99;42,21;58,35;42,46;58,7
1006323;SINERGEN;SINERGEN 5/10MG CAP 5STRX6;30;CAP;BESILATO DE ANLODIPINO + MALEATO DE ENALAPRIL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049067;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;39,57;54,7;41,95;57,99;42,21;58,35;42,46;58,7;43,53;60,18;41,95;57,99;42,21;58,35;42,46;58,7
1000303;SINERGEN;SINERGEN 5/20MG CAP 5STRX6;30;CAP;BESILATO DE ANLODIPINO + MALEATO DE ENALAPRIL;PRESCRIÇÃO;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049067;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;39,57;54,7;41,95;57,99;42,21;58,35;42,46;58,7;43,53;60,18;41,95;57,99;42,21;58,35;42,46;58,7
1006324;SINERGEN;SINERGEN 5/20MG CAP 5STRX6;30;CAP;BESILATO DE ANLODIPINO + MALEATO DE ENALAPRIL;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049067;7,89618E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;39,57;54,7;41,95;57,99;42,21;58,35;42,46;58,7;43,53;60,18;41,95;57,99;42,21;58,35;42,46;58,7
1002022;SINTOCALMY;SINTOCALMY 300MG COMR BLX20;20;COM REV;PASSIFLORA INCARNATA L;MIP;ACHÉ;1,0573E+12;5,52919E+14;30049029;7,89666E+12;FITOTERÁPICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;27,58;36,84;29,5;39,32;29,7;39,58;29,91;39,85;30,78;40,97;25,68;35,5;25,83;35,71;25,99;35,93
1002183;SINTOCALMY;SINTOCALMY 300MG COMR BLX40;40;COM REV;PASSIFLORA INCARNATA L;MIP;ACHÉ;1,0573E+12;5,52919E+14;30049029;7,89666E+12;FITOTERÁPICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;49,18;65,69;52,59;70,1;52,96;70,58;53,33;71,05;54,88;73,05;45,78;63,29;46,06;63,68;46,34;64,06
1004056;SINTOCALMY;SINTOCALMY 300MG/10ML SOLOR FRPLASX150ML;1;FR;PASSIFLORA INCARNATA L;MIP;ACHÉ;1,0573E+12;5,52919E+14;30049029;7,89666E+12;FITOTERÁPICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;49,18;65,69;52,59;70,1;52,96;70,58;53,33;71,05;54,88;73,05;45,78;63,29;46,06;63,68;46,34;64,06
1004055;SINTOCALMY;SINTOCALMY 300MG/2ML GT FRPLASX30ML;1;FR;PASSIFLORA INCARNATA L;MIP;ACHÉ;1,0573E+12;5,52919E+14;30049029;7,89666E+12;FITOTERÁPICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;49,18;65,69;52,59;70,1;52,96;70,58;53,33;71,05;54,88;73,05;45,78;63,29;46,06;63,68;46,34;64,06
1003758;SINTOCALMY;SINTOCALMY 600MG COMR BLX30;30;COM REV;PASSIFLORA INCARNATA L;MIP;ACHÉ;1,0573E+12;5,52919E+14;30049029;7,89666E+12;FITOTERÁPICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;45,33;60,55;48,48;64,62;48,82;65,06;49,16;65,5;50,58;67,32;42,2;58,34;42,46;58,7;42,72;59,06
1005128;SINVASTATINA;SINVASTATINA 20MG COMR BLX30;30;COM REV;SINVASTATINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21124E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;55,32;76,48;58,65;81,08;59,01;81,58;59,37;82,08;60,85;84,12;58,65;81,08;59,01;81,58;59,37;82,08
1006621;SINVASTATINA;SINVASTATINA 20MG COMR BLX30;30;COM REV;SINVASTATINA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;55,32;76,48;58,65;81,08;59,01;81,58;59,37;82,08;60,85;84,12;58,65;81,08;59,01;81,58;59,37;82,08
1005131;SINVASTATINA;SINVASTATINA 40MG COMR BLX30;30;COM REV;SINVASTATINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21124E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;66,67;92,17;70,69;97,72;71,12;98,32;71,55;98,91;73,34;101,39;70,69;97,72;71,12;98,32;71,55;98,91
1006622;SINVASTATINA;SINVASTATINA 40MG COMR BLX30;30;COM REV;SINVASTATINA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;66,67;92,17;70,69;97,72;71,12;98,32;71,55;98,91;73,34;101,39;70,69;97,72;71,12;98,32;71,55;98,91
1000484;SOMALIUM;SOMALIUM 2,5MG/ML GT FRX20ML (B1);1;FR;BROMAZEPAM;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00507E+14;30049064;7,89666E+12;REFERÊNCIA;0;0;TP;POS;MONITORADO;0;0;0;15,06;20,82;15,96;22,06;16,06;22,2;16,16;22,34;16,56;22,89;15,96;22,06;16,06;22,2;16,16;22,34
1000845;SOMALIUM;SOMALIUM 3MG COM 2BLX15 (B1);30;COM;BROMAZEPAM;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00507E+14;30049064;7,89666E+12;SIMILAR;0;0;TP;POS;MONITORADO;0;0;0;19,13;26,45;20,28;28,04;20,4;28,2;20,52;28,37;21,04;29,09;20,28;28,04;20,4;28,2;20,52;28,37
1000846;SOMALIUM;SOMALIUM 6MG COM 2BLX15 (B1);30;COM;BROMAZEPAM;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00507E+14;30049064;7,89666E+12;SIMILAR;0;0;TP;POS;MONITORADO;0;0;0;30,55;42,23;32,39;44,78;32,58;45,04;32,78;45,32;33,6;46,45;32,39;44,78;32,58;45,04;32,78;45,32
1002014;SORINE;SORINE 0,9% NEB FRX45ML NS;1;FR;CLORETO DE SÓDIO;MIP;ACHÉ;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89666E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;14,76;19,72;15,78;21,03;15,89;21,18;16;21,32;16,47;21,92;13,74;18,99;13,82;19,11;13,9;19,22
1004090;SORINE;SORINE H 30MG SOLNAS FRPLASX50ML;1;FR;CLORETO DE SÓDIO;MIP;ACHÉ;1,0573E+12;5,00514E+14;30049099;7,89666E+12;ESPECÍFICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;15,46;20,65;16,53;22,03;16,65;22,19;16,77;22,34;17,25;22,96;14,39;19,89;14,48;20,02;14,57;20,14
1002012;SORINE;SORINE INF 0,9% SOLNAS FRX30ML+CGT NS;1;FR;CLORETO DE SÓDIO;MIP;ACHÉ;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89666E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;9,75;13,02;10,43;13,9;10,5;13,99;10,58;14,1;10,88;14,48;9,08;12,55;9,13;12,62;9,19;12,7
1004067;SORINE;SORINE SSC 0,9% JATO CONTINUO FRX100ML;1;FR;CLORETO DE SÓDIO;MIP;ACHÉ;ISENTO;NOTIFICAÇÃO SIMPLIFICADA;30049099;7,89666E+12;NOTIFICAÇÃO SIMPLIFICADA;0,021;0,099;VL;NEG;LIBERADO (NS);0;0;0;22,78;30,43;24,36;32,47;24,53;32,69;24,7;32,91;25,41;33,82;21,2;29,31;21,33;29,49;21,46;29,67
